date,campaign_name,adset_name,ad_name,spend,impressions,reach,clicks,ctr,inline_link_click_ctr,cpm,installs,video_3s,cost_per_install,quality_ranking,engagement_rate_ranking,conversion_rate_ranking
2026-06-28,Cardia_Global_Auto_Roas_290626_All_Creative,,,209921,3602,3356,77,2.137701,2.137701,58279.01166,20,1224,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-28,Cardia_Auto_Roas_290626_South-US,,,287708,624,529,130,20.833333,22.275641,461070.512821,19,56,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-29,Cardia_Adr_India_Install_Cpi_21062026,,,0,0,0,0,,,,1,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-29,Cardia_Adr_India_Install_Roas_230626,,,0,0,0,0,,,,2,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-29,Cardia_Global_Value_Roas_260626_All,,,601097,2041,1865,285,13.963743,14.404704,294511.024008,62,223,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-29,Cardia_Global_Value_Install_260626_All,,,0,0,0,0,,,,1,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-29,Cardia_Global_Value_Install_260626_Diabetes,,,0,0,0,0,,,,1,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-29,Cardia_Roas_India_280626_Mass,,,495191,5059,3718,479,9.468274,10.001977,97883.178494,176,215,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-29,Cardia_Global_Auto_Roas_280626_All,,,715906,4376,3390,392,8.957952,9.52925,163598.263254,93,77,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,,,700790,6584,4926,346,5.255164,5.604496,106438.335358,81,1137,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-29,Cardia_Global_Auto_Roas_290626_All_Creative,,,847477,16551,14164,315,1.903208,1.96967,51203.975591,145,5976,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-29,Cardia_Auto_Roas_290626_South-US,,,804500,1191,936,336,28.211587,30.310663,675482.787573,60,4,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-30,Cardia_Global_Value_Roas_260626_All,,,503629,2957,2427,247,8.353061,8.792695,170317.551573,57,147,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-30,Cardia_Roas_India_280626_Mass,,,682840,7978,5558,809,10.140386,10.604161,85590.373527,227,222,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-30,Cardia_Global_Auto_Roas_280626_All,,,669207,5965,4669,423,7.091366,7.510478,112188.935457,85,30,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-30,Cardia_Global_Auto_Roas_280626_Diabetes,,,645854,2276,1746,256,11.247803,12.434095,283767.135325,64,286,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-30,Cardia_Global_Auto_Roas_290626_All_Creative,,,668151,13959,12688,207,1.482914,1.547389,47865.248227,107,5162,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-30,Cardia_Auto_Roas_290626_South-US,,,249638,349,283,107,30.659026,33.524355,715295.12894,18,1,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Global_Value_Roas_260626_All,,,4270,66,59,9,13.636364,13.636364,64696.969697,1,3,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Roas_India_280626_Mass,,,653336,6957,5336,726,10.435533,11.024867,93910.593647,238,80,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Global_Auto_Roas_280626_All,,,755789,5058,4350,575,11.36813,11.842626,149424.476078,126,24,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Global_Auto_Roas_280626_Diabetes,,,24301,55,52,9,16.363636,18.181818,441836.363636,5,5,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Global_Auto_Roas_290626_All_Creative,,,634691,10468,9553,229,2.187619,2.235384,60631.543752,77,3586,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Global_Auto_Roas_010726_Diabetes,,,87318,449,395,56,12.47216,13.363029,194472.160356,9,79,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_South-Africa+Nigeria_Auto_Roas_010726,,,190069,1086,794,95,8.747698,9.300184,175017.495396,7,259,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Africa_Auto_Roas_010726_Diabetes,,,612257,2828,2094,734,25.954738,28.288543,216498.231966,110,310,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_India_Auto_Roas_010726_Diabetes,,,221819,574,468,22,3.832753,4.529617,386444.250871,2,111,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_India_Auto_Roas_010726_All_Creative,,,786977,15931,13305,926,5.812567,6.289624,49399.096102,184,4127,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_US_Auto_Roas_010726_All_Creative,,,225139,217,214,3,1.382488,0.921659,1037506.912442,,92,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,,,566252,11136,9904,264,2.37069,2.487428,50848.778736,90,3977,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_India_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,,,536690,13945,11254,555,3.979921,4.259591,38486.195769,189,2261,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Global_Auto_Roas_010726_All,,,566049,6645,5571,338,5.086531,5.357412,85184.198646,85,87,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_India_Auto_Roas_010726_Creative_ Man_celebrating_World_Cup_goal_202606232334_clean,,,534030,8347,6279,506,6.062058,6.80484,63978.674973,127,148,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_South-Africa+Nigeria_Auto_Roas_010726_Dup,,,124266,577,444,79,13.691508,14.558059,215365.684575,10,176,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Roas_India_280626_Mass,,,267560,2093,1799,308,14.715719,15.480172,127835.642618,110,22,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Global_Auto_Roas_280626_All,,,256625,2098,1889,204,9.723546,10.390848,122318.875119,35,7,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Global_Auto_Roas_280626_Diabetes,,,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,,,207609,2960,2734,105,3.547297,3.614865,70138.175676,35,1117,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Africa_Auto_Roas_010726_Diabetes,,,0,0,0,0,,,,3,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_India_Auto_Roas_010726_All_Creative,,,694755,15256,12239,889,5.827216,6.397483,45539.787625,214,3205,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,,,472163,8173,7601,268,3.27909,3.364738,57771.075492,87,3123,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_India_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,,,496606,26373,20323,586,2.221969,2.366056,18830.091381,178,303,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Global_Auto_Roas_010726_All,,,180272,3005,2636,101,3.361065,3.527454,59990.682196,17,13,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_India_Auto_Roas_010726_Creative_ Man_celebrating_World_Cup_goal_202606232334_clean,,,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_South-Africa+Nigeria_Auto_Roas_010726_Dup,,,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_India_Auto_Roas_020726_Creative_ Man_celebrating_World_Cup_goal_202606232334_clean,,,96055,4445,3737,117,2.632171,2.812148,21609.673791,28,32,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Global_Auto_Roas_020726_All,,,215179,11841,10611,125,1.055654,1.047209,18172.367199,51,2972,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_SEA_Auto_Roas_020726_All,,,203780,3932,3480,144,3.662258,3.78942,51826.042726,51,1032,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Africa_Auto_Roas_020726_All_Creative,,,225748,14092,12143,186,1.319898,1.312802,16019.58558,101,3954,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Roas_India_280626_Mass,,,0,0,0,0,,,,1,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Global_Auto_Roas_280626_Diabetes,,,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Global_Auto_Roas_290626_All_Creative,,,0,0,0,0,,,,1,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Africa_Auto_Roas_010726_Diabetes,,,0,0,0,0,,,,2,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_India_Auto_Roas_010726_All_Creative,,,648212,23769,18074,893,3.756994,3.97156,27271.319786,214,3392,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,,,473848,11047,9952,332,3.005341,3.12302,42893.817326,70,2720,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_India_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,,,455596,22788,19290,571,2.505705,2.624188,19992.80323,148,225,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Global_Auto_Roas_020726_All,,,160235,12834,11752,103,0.802556,0.802556,12485.195574,63,3230,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_SEA_Auto_Roas_020726_All,,,166478,3247,2839,98,3.018171,3.079766,51271.327379,31,924,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Africa_Auto_Roas_020726_All_Creative,,,146346,15376,14176,115,0.747919,0.747919,9517.819979,56,4083,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Africa_Auto_Roas_030726_All_Creative,,,112429,2851,2606,91,3.191863,3.472466,39434.93511,21,971,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_US_Auto_Roas_030726_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,,,89777,43,35,1,2.325581,2.325581,2087837.209302,,24,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_India_Auto_Roas_030726_All_Creative,,,104997,10443,9732,81,0.775639,0.718184,10054.294743,32,2402,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_SEA_Auto_Roas_030726_All,,,116465,1013,910,92,9.081935,9.575518,114970.384995,19,264,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_USExcludeCity_Auto_Roas_030726_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean - Copy,,,177106,221,201,8,3.61991,3.61991,801384.615385,3,49,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,,,299525,7633,6697,246,3.222848,3.301454,39240.796541,50,843,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Roas_India_280626_Mass,,,0,0,0,0,,,,2,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Global_Auto_Roas_280626_Diabetes,,,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Global_Auto_Roas_290626_All_Creative,,,0,0,0,0,,,,1,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Africa_Auto_Roas_010726_Diabetes,,,0,0,0,0,,,,1,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_India_Auto_Roas_010726_All_Creative,,,664832,32983,25160,1156,3.504836,3.808022,20156.808053,195,1686,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,,,470908,12964,11114,348,2.684357,2.800062,36324.282629,103,1416,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_India_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,,,495884,27778,23499,610,2.195982,2.289582,17851.681187,118,157,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_South-Africa+Nigeria_Auto_Roas_010726_Dup,,,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Global_Auto_Roas_020726_All,,,201118,12669,11994,97,0.765648,0.765648,15874.812535,40,3267,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_SEA_Auto_Roas_020726_All,,,277052,5741,5340,135,2.351507,2.456018,48258.491552,39,1870,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Africa_Auto_Roas_020726_All_Creative,,,204155,18234,17684,141,0.773281,0.773281,11196.391357,74,4340,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Africa_Auto_Roas_030726_All_Creative,,,187059,6064,5351,128,2.110818,2.242744,30847.460422,36,2006,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_India_Auto_Roas_030726_All_Creative,,,191416,23450,21682,177,0.754797,0.712154,8162.729211,108,5746,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_SEA_Auto_Roas_030726_All,,,174516,1814,1623,147,8.103638,8.269019,96205.071665,29,423,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_USExcludeCity_Auto_Roas_030726_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean - Copy,,,0,0,0,0,,,,1,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,,,581627,20075,15899,463,2.306351,2.410959,28972.702366,119,630,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_Roas_India_280626_Mass,,,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_Global_Auto_Roas_280626_Diabetes,,,0,0,0,0,,,,1,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_Africa_Auto_Roas_010726_Diabetes,,,0,0,0,0,,,,2,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_India_Auto_Roas_010726_All_Creative,,,377197,25306,21337,703,2.777997,3.058563,14905.437446,129,18,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,,,176293,4950,4588,182,3.676768,3.939394,35614.747475,41,39,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_India_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,,,257015,17100,15284,306,1.789474,1.888889,15030.116959,69,8,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_Global_Auto_Roas_020726_All,,,79213,4361,4081,46,1.054804,0.963082,18163.953222,22,1103,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_SEA_Auto_Roas_020726_All,,,130775,2095,1944,64,3.054893,3.293556,62422.434368,26,713,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,,,115673,7250,6400,117,1.613793,1.572414,15954.896552,40,1726,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,,,93922,2166,2011,60,2.770083,2.770083,43361.957525,18,661,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_India_Auto_Roas_030726_All_Creative,,,75560,7629,6877,57,0.747149,0.694718,9904.312492,33,1686,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_SEA_Auto_Roas_030726_All,,,73036,773,693,51,6.597671,6.597671,94483.829237,14,206,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,,,208726,5912,5467,191,3.230717,3.264547,35305.480379,48,49,,UNKNOWN,UNKNOWN,UNKNOWN
