date,campaign_name,adset_name,ad_name,spend,impressions,reach,clicks,ctr,inline_link_click_ctr,cpm,installs,video_3s,cost_per_install,quality_ranking,engagement_rate_ranking,conversion_rate_ranking,currency
2026-07-07,Say_Global_Bidding_Install_060726_All_Ads3,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S1_UGC_H1_US_META_clean,141,18,17,0,0,,7833.333333,,2,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-07,Say_Global_Bidding_Install_060726_All_Ads3,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S3_UGC_H1_US_META_clean,172,9,9,0,0,,19111.111111,,2,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-07,Say_Global_Bidding_Install_060726_All_Ads3,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,92,20,20,0,0,,4600,,2,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-07,Say_Global_Bidding_Install_060726_All_Ads3,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,49,13,13,0,0,,3769.230769,,2,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-07,Say_Global_Bidding_Install_060726_All_Ads3,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,28,12,12,0,0,,2333.333333,,,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-07,Say_Global_Bidding_Install_060726_All_Ads2_3Adcreative,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,68,6,6,0,0,,11333.333333,,1,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-07,Say_Global_Bidding_Install_060726_All_Ads2_3Adcreative,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,173,22,22,0,0,,7863.636364,,1,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-07,Say_Global_Bidding_Install_060726_All_Ads2_3Adcreative,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S3_UGC_H1_US_META_clean,18,3,3,0,0,,6000,,1,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-07,Say_Global_Auto_Install_060726_All_Ads4,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S1_UGC_H1_US_META_clean,65432,4270,3937,74,1.733021,1.686183,15323.653396,37,900,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-07,Say_Global_Auto_Install_060726_All_Ads4,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S3_UGC_H1_US_META_clean,1930,138,134,1,0.724638,0.724638,13985.507246,2,30,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-07,Say_Global_Auto_Install_060726_All_Ads4,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,12968,1625,1507,12,0.738462,0.738462,7980.307692,9,219,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-07,Say_Global_Auto_Install_060726_All_Ads4,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,7383,769,695,15,1.950585,1.950585,9600.780234,9,17,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-08,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-08,Say_Global_Auto_Install_060726_All_Ads4,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S1_UGC_H1_US_META_clean,0,0,0,0,,,,1,,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-06,Cardia_Global_Auto_Roas_060726_All,Cardia_Global_Auto_Roas_060726_All,Cardia_Global_Auto_Roas_060726_All_CAR_A6_UGC_CL02_US_clean,4.92,9909,9579,30,0.302755,0.242204,0.496518,8,1934,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-06,Cardia_Global_Auto_Roas_060726_All,Cardia_Global_Auto_Roas_060726_All,Cardia_Global_Auto_Roas_060726_All_ CAR_A1_UGC_CL06_US_clean,0.16,95,94,2,2.105263,2.105263,1.684211,,36,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-07,Cardia_Global_Auto_Roas_060726_All,Cardia_Global_Auto_Roas_060726_All,Cardia_Global_Auto_Roas_060726_All_CAR_A6_UGC_CL02_US_clean,11.74,16443,15429,123,0.748039,0.711549,0.713982,48,4074,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-07,Cardia_Global_Auto_Roas_060726_All,Cardia_Global_Auto_Roas_060726_All,Cardia_Global_Auto_Roas_060726_All_ CAR_A1_UGC_CL06_US_clean,8.4,3628,3224,73,2.012128,2.067255,2.315325,24,1162,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-08,Cardia_Global_Auto_Roas_060726_All,Cardia_Global_Auto_Roas_060726_All,Cardia_Global_Auto_Roas_060726_All_CAR_A6_UGC_CL02_US_clean,1.66,1667,1578,37,2.219556,2.039592,0.995801,21,454,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-08,Cardia_Global_Auto_Roas_060726_All,Cardia_Global_Auto_Roas_060726_All,Cardia_Global_Auto_Roas_060726_All_ CAR_A1_UGC_CL06_US_clean,14.33,6766,6051,133,1.965711,1.965711,2.117943,74,1960,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-08,Cardia_Global_Auto_Roas_080726_All,Cardia_Global_Auto_Roas_080726_All,Cardia_Global_Auto_Roas_080726_All_CAR_A6_UGC_CL02_US_clean,11.37,18697,17264,131,0.700647,0.673905,0.608119,69,5097,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-08,Cardia_Global_Auto_Roas_080726_All,Cardia_Global_Auto_Roas_080726_All,Cardia_Global_Auto_Roas_080726_All_CAR_A1_UGC_CL06_US_clean,0.59,403,390,4,0.992556,0.992556,1.46402,2,127,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-08,Cardia_Global_Auto_Roas_080726_All,Cardia_Global_Auto_Roas_080726_All,Cardia_Global_Auto_Roas_080726_All_CAR_A6_UGC_CL02_US_clean,2.57,1517,1198,56,3.691496,3.691496,1.694133,20,101,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-08,Cardia_SouthAfrica_Auto_Roas_080726_All,Cardia_Global_Auto_Roas_080726_All,Cardia_Global_Auto_Roas_080726_All_CAR_A6_UGC_CL02_US_clean,4.92,2302,2155,23,0.999131,0.999131,2.137272,9,894,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-08,Cardia_SouthAfrica_Auto_Roas_080726_All,Cardia_Global_Auto_Roas_080726_All,Cardia_Global_Auto_Roas_080726_All_CAR_A1_UGC_CL06_US_clean,10.16,4339,3835,52,1.198433,1.198433,2.341553,27,1507,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-08,Cardia_SouthAfrica_Auto_Roas_080726_All,Cardia_Global_Auto_Roas_080726_All,Cardia_Global_Auto_Roas_080726_All_CAR_A6_UGC_CL02_US_clean,0.15,77,73,2,2.597403,2.597403,1.948052,,6,,UNKNOWN,UNKNOWN,UNKNOWN,USD
