date,campaign_name,adset_name,ad_name,spend,impressions,reach,clicks,ctr,inline_link_click_ctr,cpm,installs,video_3s,cost_per_install,quality_ranking,engagement_rate_ranking,conversion_rate_ranking,currency
2026-07-09,Say_Global_Auto_Install_080726_All_Creative,,,454228,53353,38006,713,1.336382,1.323262,8513.635597,271,3672,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-09,Eden_EnglishTutor_Global_Install_Max,,,259339,8884,6256,141,1.587123,1.74471,29191.692931,39,2376,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-10,Say_Global_Auto_Install_080726_All,,,0,0,0,0,,,,4,,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-10,Say_Global_Auto_Install_080726_All_Creative,,,117976,16810,15075,205,1.219512,1.23141,7018.20345,70,1187,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-10,Eden_EnglishTutor_Global_Install_Max,,,466347,13976,9392,232,1.659989,1.724385,33367.701774,46,3776,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-11,Say_Global_Auto_Install_080726_All_Creative,,,0,0,0,0,,,,1,,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-11,Eden_EnglishTutor_Global_Install_Max,,,0,0,0,0,,,,2,,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-11,Say_Global_Auto_Install_110726_All_Creative_S8,,,84831,8745,7752,106,1.212121,1.257862,9700.51458,42,463,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-11,Say_Global_Auto_Install_110726_All_Creative_S1,,,84666,7188,6663,114,1.585977,1.530328,11778.797997,46,1191,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-11,Say_Global_Auto_Install_110726_All_Creative_S2,,,71188,5715,5208,82,1.434821,1.469816,12456.342957,15,557,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-11,Say_Global_Auto_Install_110726_All_Creative_S3,,,66330,5996,5659,73,1.217478,1.267512,11062.374917,10,680,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-11,Say_Global_Auto_Install_110726_All_Creative_S5,,,37274,2386,2201,31,1.299246,1.215423,15621.961442,4,352,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-11,Say_Global_Auto_Install_110726_All_Creative_S6,,,27596,2636,2483,29,1.100152,1.138088,10468.892261,2,202,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-11,Say_Global_Auto_Install_110726_All_Creative_S7,,,77196,9833,8366,85,0.864436,0.844096,7850.706804,27,517,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-11,Say_Global_Auto_Install_110726_All_Creative_S9,,,35343,3000,2732,42,1.4,1.533333,11781,3,369,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-11,Say_US_Bidding_Install_110726_All_Creative_S1,,,1959,7,7,1,14.285714,14.285714,279857.142857,,4,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-11,Say_US_Bidding_Install_110726_All_Creative_S9,,,109,2,2,0,0,,54500,,,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-11,AC_SAYA_US_B1_Install_META_110726,,,645,1,1,1,100,100,645000,1,1,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-11,Say_US_Bidding_Install_110726_All_Creative_S7,,,2769,8,8,0,0,,346125,,,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-11,Say_US_Bidding_Install_110726_All_Creative_S8,,,1494,5,4,0,0,,298800,,,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-11,Say_US_Bidding_Install_110726_All_Creative_S5,,,238,1,1,0,0,,238000,,,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-11,Say_US_Bidding_Install_110726_All_Creative_S2,,,311,2,2,0,0,,155500,,1,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-11,Say_US_Bidding_Install_110726_All_Creative_S3,,,718,3,3,0,0,,239333.333333,,1,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-11,AC_SAYA_US_S8_Install_META_110726,,,1076,2,2,0,0,,538000,,1,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,Say_Global_Auto_Install_110726_All_Creative_S8,,,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,Say_Global_Auto_Install_110726_All_Creative_S1,,,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,Say_Global_Auto_Install_110726_All_Creative_S5,,,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,Say_Global_Auto_Install_110726_All_Creative_S7,,,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,Say_US_Bidding_Install_110726_All_Creative_S1,,,49507,138,111,3,2.173913,2.173913,358746.376812,1,34,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,Say_US_Bidding_Install_110726_All_Creative_S9,,,43206,70,60,2,2.857143,4.285714,617228.571429,2,22,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,AC_SAYA_US_B1_Install_META_110726,,,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,Say_US_Bidding_Install_110726_All_Creative_S7,,,46548,150,120,8,5.333333,4.666667,310320,,12,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,Say_US_Bidding_Install_110726_All_Creative_S6,,,1649,11,8,0,0,,149909.090909,,1,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,Say_US_Bidding_Install_110726_All_Creative_S8,,,48994,132,104,5,3.787879,3.787879,371166.666667,3,9,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,Say_US_Bidding_Install_110726_All_Creative_S5,,,37674,73,57,2,2.739726,2.739726,516082.191781,1,16,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,Say_US_Bidding_Install_110726_All_Creative_S2,,,46629,105,87,1,0.952381,0.952381,444085.714286,1,20,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,Say_US_Bidding_Install_110726_All_Creative_S3,,,54122,68,60,1,1.470588,1.470588,795911.764706,,26,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,AC_SAYA_US_S8_Install_META_110726,,,24116,41,36,1,2.439024,2.439024,588195.121951,,11,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,AC_SAYA_US_S1_Install_META_110726,,,53703,54,47,2,3.703704,3.703704,994500,,17,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,AC_SAYA_US_S2_Install_META_110726,,,29022,28,26,0,0,,1036500,,5,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,AC_SAYA_US_S3_Install_META_110726,,,252,1,1,0,0,,252000,,,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,AC_SAYA_US_S5_Install_META_110726,,,3566,8,5,0,0,,445750,,3,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,AC_SAYA_US_S7_Install_META_110726,,,18244,40,34,1,2.5,2.5,456100,,6,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,AC_SAYA_US_S9_Install_META_110726,,,9815,7,6,0,0,,1402142.857143,,3,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,Say_US_Bidding_Install_120726_All_Creative_Crawl_BetterSpeak,,,3070,6,5,1,16.666667,16.666667,511666.666667,,5,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,Say_US_Bidding_Install_120726_All_Creative_Crawl_LooraAI,,,195,1,1,0,0,,195000,,,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-08,Say_Global_Auto_Install_080726_All,,,164083,17618,15239,204,1.157907,1.112499,9313.372687,58,3297,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-08,Say_US_Auto_Install_080726_All,,,154980,346,262,10,2.890173,2.601156,447919.075145,4,92,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-08,Say_Global_Auto_Install_080726_All_Creative,,,378246,33718,25525,450,1.334599,1.31977,11217.925144,162,4357,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-09,Say_Global_Auto_Install_080726_All,,,200475,25255,21138,296,1.172045,1.187884,7938.032073,81,3823,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-09,Say_US_Auto_Install_080726_All,,,196054,488,369,18,3.688525,3.483607,401750,3,83,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-09,Say_Global_Auto_Install_080726_All_Creative,,,454228,53353,38006,713,1.336382,1.323262,8513.635597,271,3672,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-09,Eden_EnglishTutor_Global_Install_Max,,,259339,8884,6256,141,1.587123,1.74471,29191.692931,39,2376,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-10,Say_Global_Auto_Install_080726_All,,,0,0,0,0,,,,4,,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-10,Say_Global_Auto_Install_080726_All_Creative,,,117976,16810,15075,205,1.219512,1.23141,7018.20345,70,1187,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-10,Eden_EnglishTutor_Global_Install_Max,,,466347,13976,9392,232,1.659989,1.724385,33367.701774,46,3776,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-11,Say_Global_Auto_Install_080726_All_Creative,,,0,0,0,0,,,,1,,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-11,Eden_EnglishTutor_Global_Install_Max,,,0,0,0,0,,,,2,,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-11,Say_Global_Auto_Install_110726_All_Creative_S8,,,84831,8745,7752,106,1.212121,1.257862,9700.51458,42,463,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-11,Say_Global_Auto_Install_110726_All_Creative_S1,,,84666,7188,6663,114,1.585977,1.530328,11778.797997,46,1191,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-11,Say_Global_Auto_Install_110726_All_Creative_S2,,,71188,5715,5208,82,1.434821,1.469816,12456.342957,15,557,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-11,Say_Global_Auto_Install_110726_All_Creative_S3,,,66330,5996,5659,73,1.217478,1.267512,11062.374917,10,680,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-11,Say_Global_Auto_Install_110726_All_Creative_S5,,,37274,2386,2201,31,1.299246,1.215423,15621.961442,4,352,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-11,Say_Global_Auto_Install_110726_All_Creative_S6,,,27596,2636,2483,29,1.100152,1.138088,10468.892261,2,202,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-11,Say_Global_Auto_Install_110726_All_Creative_S7,,,77196,9833,8366,85,0.864436,0.844096,7850.706804,27,517,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-11,Say_Global_Auto_Install_110726_All_Creative_S9,,,35343,3000,2732,42,1.4,1.533333,11781,3,369,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-11,Say_US_Bidding_Install_110726_All_Creative_S1,,,1959,7,7,1,14.285714,14.285714,279857.142857,,4,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-11,Say_US_Bidding_Install_110726_All_Creative_S9,,,109,2,2,0,0,,54500,,,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-11,AC_SAYA_US_B1_Install_META_110726,,,645,1,1,1,100,100,645000,1,1,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-11,Say_US_Bidding_Install_110726_All_Creative_S7,,,2769,8,8,0,0,,346125,,,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-11,Say_US_Bidding_Install_110726_All_Creative_S8,,,1494,5,4,0,0,,298800,,,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-11,Say_US_Bidding_Install_110726_All_Creative_S5,,,238,1,1,0,0,,238000,,,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-11,Say_US_Bidding_Install_110726_All_Creative_S2,,,311,2,2,0,0,,155500,,1,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-11,Say_US_Bidding_Install_110726_All_Creative_S3,,,718,3,3,0,0,,239333.333333,,1,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-11,AC_SAYA_US_S8_Install_META_110726,,,1076,2,2,0,0,,538000,,1,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,Say_Global_Auto_Install_110726_All_Creative_S8,,,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,Say_Global_Auto_Install_110726_All_Creative_S1,,,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,Say_Global_Auto_Install_110726_All_Creative_S5,,,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,Say_Global_Auto_Install_110726_All_Creative_S7,,,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,Say_US_Bidding_Install_110726_All_Creative_S1,,,49507,138,111,3,2.173913,2.173913,358746.376812,1,34,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,Say_US_Bidding_Install_110726_All_Creative_S9,,,43206,70,60,2,2.857143,4.285714,617228.571429,2,22,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,AC_SAYA_US_B1_Install_META_110726,,,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,Say_US_Bidding_Install_110726_All_Creative_S7,,,46548,150,120,8,5.333333,4.666667,310320,,12,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,Say_US_Bidding_Install_110726_All_Creative_S6,,,1649,11,8,0,0,,149909.090909,,1,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,Say_US_Bidding_Install_110726_All_Creative_S8,,,48994,132,104,5,3.787879,3.787879,371166.666667,3,9,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,Say_US_Bidding_Install_110726_All_Creative_S5,,,37674,73,57,2,2.739726,2.739726,516082.191781,1,16,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,Say_US_Bidding_Install_110726_All_Creative_S2,,,46629,105,87,1,0.952381,0.952381,444085.714286,1,20,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,Say_US_Bidding_Install_110726_All_Creative_S3,,,54122,68,60,1,1.470588,1.470588,795911.764706,,26,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,AC_SAYA_US_S8_Install_META_110726,,,24116,41,36,1,2.439024,2.439024,588195.121951,,11,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,AC_SAYA_US_S1_Install_META_110726,,,53703,54,47,2,3.703704,3.703704,994500,,17,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,AC_SAYA_US_S2_Install_META_110726,,,29022,28,26,0,0,,1036500,,5,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,AC_SAYA_US_S3_Install_META_110726,,,252,1,1,0,0,,252000,,,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,AC_SAYA_US_S5_Install_META_110726,,,3566,8,5,0,0,,445750,,3,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,AC_SAYA_US_S7_Install_META_110726,,,18244,40,34,1,2.5,2.5,456100,,6,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,AC_SAYA_US_S9_Install_META_110726,,,9815,7,6,0,0,,1402142.857143,,3,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,Say_US_Bidding_Install_120726_All_Creative_Crawl_BetterSpeak,,,3070,6,5,1,16.666667,16.666667,511666.666667,,5,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-12,Say_US_Bidding_Install_120726_All_Creative_Crawl_LooraAI,,,195,1,1,0,0,,195000,,,,UNKNOWN,UNKNOWN,UNKNOWN,VND
