date,campaign_name,adset_name,ad_name,spend,impressions,reach,clicks,ctr,inline_link_click_ctr,cpm,installs,video_3s,cost_per_install,quality_ranking,engagement_rate_ranking,conversion_rate_ranking,currency
2026-07-07,Say_Global_Bidding_Install_060726_All_Ads3,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S3_UGC_H1_US_META_clean,172,9,9,0,0,,19111.111111,,2,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-07,Say_Global_Bidding_Install_060726_All_Ads3,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,92,20,20,0,0,,4600,,2,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-07,Say_Global_Bidding_Install_060726_All_Ads3,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,49,13,13,0,0,,3769.230769,,2,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-07,Say_Global_Bidding_Install_060726_All_Ads3,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,28,12,12,0,0,,2333.333333,,,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-07,Say_Global_Bidding_Install_060726_All_Ads2_3Adcreative,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,68,6,6,0,0,,11333.333333,,1,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-07,Say_Global_Bidding_Install_060726_All_Ads2_3Adcreative,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,173,22,22,0,0,,7863.636364,,1,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-07,Say_Global_Bidding_Install_060726_All_Ads2_3Adcreative,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S3_UGC_H1_US_META_clean,18,3,3,0,0,,6000,,1,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-07,Say_Global_Auto_Install_060726_All_Ads4,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S1_UGC_H1_US_META_clean,65432,4270,3937,74,1.733021,1.686183,15323.653396,37,900,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-07,Say_Global_Auto_Install_060726_All_Ads4,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S3_UGC_H1_US_META_clean,1930,138,134,1,0.724638,0.724638,13985.507246,2,30,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-07,Say_Global_Auto_Install_060726_All_Ads4,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,12968,1625,1507,12,0.738462,0.738462,7980.307692,9,219,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-07,Say_Global_Auto_Install_060726_All_Ads4,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,7383,769,695,15,1.950585,1.950585,9600.780234,9,17,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-08,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-08,Say_Global_Auto_Install_060726_All_Ads4,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S1_UGC_H1_US_META_clean,0,0,0,0,,,,1,,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-13,Justin - cardia R-V1 1307,New App promotion Ad set,New App promotion Ad,4.81,1694,1578,39,2.302243,2.656434,2.839433,10,513,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Justin - cardia R-V1 1307,New App promotion Ad set,New App promotion Ad,0.61,124,116,7,5.645161,5.645161,4.919355,,37,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Justin - cardia R-V1 1307 2,New App promotion Ad set,New App promotion Ad,1.52,503,481,21,4.17495,4.572565,3.021869,10,144,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Justin - cardia R-V1 1307 2,New App promotion Ad set,New App promotion Ad,5,1626,1528,55,3.382534,3.690037,3.075031,11,460,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Justin - cardia R-V1 1307 3,New App promotion Ad set,New App promotion Ad,4.29,1133,1100,38,3.353928,3.353928,3.786408,11,341,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Justin - cardia R-V1 1307 3,New App promotion Ad set,New App promotion Ad,1.85,442,396,15,3.393665,4.072398,4.18552,6,133,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Justin - cardia R-V1 1307 4,New App promotion Ad set,New App promotion Ad,3.96,741,687,41,5.533063,5.668016,5.34413,7,244,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Justin - cardia R-V1 1307 5,New App promotion Ad set,New App promotion Ad,2.18,736,717,20,2.717391,2.717391,2.961957,4,188,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Justin - cardia R-V1 1307 4,New App promotion Ad set,New App promotion Ad,3.23,858,831,30,3.496504,3.613054,3.764569,15,240,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Justin - cardia R-V1 1307 5,New App promotion Ad set,New App promotion Ad,4.15,660,642,22,3.333333,3.484848,6.287879,4,208,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Justin - cardia R-V1 1307 6,New App promotion Ad set,New App promotion Ad,0.9,213,198,7,3.286385,3.755869,4.225352,1,57,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Justin - cardia R-V1 1307 7,New App promotion Ad set,New App promotion Ad,0.65,354,342,10,2.824859,2.824859,1.836158,1,79,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Justin - cardia R-V1 1307 9,New App promotion Ad set,New App promotion Ad,1.19,385,369,13,3.376623,3.376623,3.090909,3,116,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Justin - cardia R-V1 1307 6,New App promotion Ad set,New App promotion Ad,4.75,1205,1159,27,2.240664,2.655602,3.941909,8,396,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Justin - cardia R-V1 1307 9,New App promotion Ad set,New App promotion Ad,3.48,1028,961,32,3.11284,3.210117,3.385214,6,272,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Justin - cardia R-V1 1307 7,New App promotion Ad set,New App promotion Ad,4.24,1424,1324,45,3.160112,3.441011,2.977528,9,376,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Justin - cardia R-V1 1307 8,New App promotion Ad set,New App promotion Ad,2.96,776,717,26,3.350515,3.737113,3.814433,5,240,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Justin - cardia R-V1 1307 8,New App promotion Ad set,New App promotion Ad,2.51,790,767,12,1.518987,1.518987,3.177215,3,257,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Eden_Blood_Global_ROAS_Max,13/07,Blood Pressure-720 X 1280-2026-07-13-e693cd037ea773d205c6d9bc5d8e7233.mp4,0.01,27,24,0,0,,0.37037,,5,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Eden_Blood_Global_ROAS_Max,13/07,Blood Pressure-720 X 1280-2026-07-13-ee911edc081d9cbd11262ec4f7a928f3.mp4,0.01,21,21,0,0,,0.47619,,3,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Eden_Blood_Global_ROAS_Max,13/07,AlodBloodPressure_HealthRecord-360 X 640-2026-07-13-af8c1c8e1108b6565ad6f11f8012b947.mp4,6.62,7942,7187,93,1.17099,1.208764,0.833543,49,1265,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Eden_Blood_Global_ROAS_Max,13/07,Blood Pressure Monitor-BP Log-360 X 640-2026-07-13-91e39c1015dc584ea3065ac31f6edd91.mp4,0.09,67,64,4,5.970149,5.970149,1.343284,1,20,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Eden_Blood_Global_ROAS_Max,13/07,Blood Pressure -health monitor-720 X 1280-2026-07-13-cf4f3ee363210235e0dffe70e70e8a36.mp4,0.05,52,50,2,3.846154,3.846154,0.961538,,8,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Eden_Blood_Global_ROAS_Max,13/07,Blood Pressure-720 X 1280-2026-07-13-e275237f2118aa750b4018fc68daed2e.mp4,0.16,138,136,0,0,,1.15942,,41,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Eden_Blood_Global_ROAS_Max,13/07,Blood Pressure Monitor-BP Log-720 X 900-2026-07-13-5021b6205abbc5e0c91f416524c9fde8.mp4,0.29,122,117,11,9.016393,9.016393,2.377049,5,39,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Eden_Blood_Global_ROAS_Max,13/07,VitalSafe_AI BP Health Tracker-360 X 640-2026-07-13-af8c1c8e1108b6565ad6f11f8012b947.mp4,8.01,6859,6646,80,1.166351,1.166351,1.167809,52,1435,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Eden_Blood_Global_ROAS_Max,13/07,Blood Pressure Monitor-BP Log-720 X 1280-2026-07-13-9019d3f9225548aa30981ce9de39e7bb.mp4,0.25,139,126,8,5.755396,5.755396,1.798561,2,34,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Eden_Blood_Global_ROAS_Max,13/07,Blood Pressure Monitor-BP Log-360 X 640-2026-07-13-320f2df7c9425924143b0fcea7e5173e.mp4,0.13,112,112,2,1.785714,1.785714,1.160714,,41,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Eden_Blood_Global_ROAS_Max,13/07,Blood Pressure -health monitor-360 X 450-2026-07-13-3b7514a872eb561a495777b86a35ba1a.mp4,0,15,14,0,0,,0,,3,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Eden_Blood_Global_ROAS_Max,13/07,VitalSafe_AI BP Health Tracker-360 X 640-2026-07-13-ff980a0a82150afd7c2cdb5102b62b59.mp4,0.7,737,707,8,1.085482,1.085482,0.949796,2,113,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Eden_Blood_Global_ROAS_Max,13/07,Blood Pressure Monitor-BP Log-720 X 1280-2026-07-13-80e4518e3cd64090d347f1f5dd623cc4.mp4,0,3,3,0,0,,0,,1,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Eden_Blood_Global_ROAS_Max,13/07,Blood Pressure-360 X 640-2026-07-13-c8fb9dd2862527517f4c5a642069fe1d.mp4,0,1,1,0,0,,0,,1,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Eden_Blood_Global_ROAS_Max,13/07,Blood Pressure-720 X 1280-2026-07-13-89c487b257c443a5c38e743c894e29f4.mp4,0.01,98,96,0,0,,0.102041,,23,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Eden_Blood_Global_ROAS_Max,13/07,Blood Pressure Monitor-BP Log-360 X 450-2026-07-13-ddab5286d68e887c2c9195c77cda0e38.mp4,1.6,1276,1234,110,8.62069,9.482759,1.253919,29,349,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Eden_Blood_Global_ROAS_Max,13/07,Blood Pressure-720 X 1280-2026-07-13-841d486906f9cb12ddf4daae7d747cfc.mp4,0.07,75,73,1,1.333333,1.333333,0.933333,1,7,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Eden_Blood_Global_ROAS_Max,13/07,Blood Pressure Monitor-BP Log-720 X 1280-2026-07-13-77a1b202203677b890415892a81e0244.mp4,1.9,4742,4426,63,1.328553,1.328553,0.400675,26,817,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Justin - cardia T2 R-V1 1307,New App promotion Ad set,New App promotion Ad,0.5,267,253,4,1.498127,1.498127,1.872659,1,66,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Justin - cardia T2 R-V1 1307,New App promotion Ad set,New App promotion Ad,0.67,170,160,9,5.294118,5.294118,3.941176,,63,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Justin - cardia T2 R-V1 1307 – 4,New App promotion Ad set,New App promotion Ad,0.6,320,301,5,1.5625,1.5625,1.875,1,71,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Justin - cardia T2 R-V1 1307 – 2,New App promotion Ad set,New App promotion Ad,0.92,308,294,5,1.623377,1.623377,2.987013,2,106,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Justin - cardia T2 R-V1 1307 – 5,New App promotion Ad set,New App promotion Ad,0.46,204,188,3,1.470588,1.470588,2.254902,,47,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Justin - cardia T2 R-V1 1307 – 2,New App promotion Ad set,New App promotion Ad,0.5,140,136,4,2.857143,2.857143,3.571429,2,42,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Justin - cardia T2 R-V1 1307 – 4,New App promotion Ad set,New App promotion Ad,0.73,330,330,7,2.121212,2.121212,2.212121,2,72,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Justin - cardia T2 R-V1 1307 – 3,New App promotion Ad set,New App promotion Ad,2.33,1256,1177,25,1.990446,1.990446,1.855096,6,294,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Justin - cardia T2 R-V1 1307 – 5,New App promotion Ad set,New App promotion Ad,0.9,453,431,13,2.869757,2.869757,1.986755,1,132,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Justin - cardia T2 R-V1 1307 – 3,New App promotion Ad set,New App promotion Ad,0.92,398,380,2,0.502513,0.502513,2.311558,,62,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Justin - cardia Ins T2 R-V1 1307 – 1,New App promotion Ad set,New App promotion Ad,0.63,613,575,21,3.425775,3.588907,1.027732,,186,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Justin - cardia Ins T2 R-V1 1307 – 1,New App promotion Ad set,New App promotion Ad,1.43,1740,1552,52,2.988506,3.16092,0.821839,15,395,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Justin - cardia Ins T2 R-V1 1307 – 4,New App promotion Ad set,New App promotion Ad,1.04,1225,1122,30,2.44898,2.857143,0.84898,7,306,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Justin - cardia Ins T2 R-V1 1307 – 2,New App promotion Ad set,New App promotion Ad,2.55,2775,2463,103,3.711712,3.927928,0.918919,14,697,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Justin - cardia Ins T2 R-V1 1307 – 3,New App promotion Ad set,New App promotion Ad,1.43,1555,1438,57,3.665595,3.987138,0.919614,7,481,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Justin - cardia Ins T2 R-V1 1307 – 4,New App promotion Ad set,New App promotion Ad,1.29,1426,1320,39,2.734923,2.875175,0.904628,12,274,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Justin - cardia Ins T2 R-V1 1307 – 3,New App promotion Ad set,New App promotion Ad,0.78,860,795,35,4.069767,4.651163,0.906977,3,206,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Justin - cardia Ins T2 R-V1 1307 – 2,New App promotion Ad set,New App promotion Ad,0.99,940,858,48,5.106383,5.212766,1.053191,10,292,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Justin - cardia R-V1 1307 4 – Copy,New App promotion Ad set,New App promotion Ad,1.42,355,349,21,5.915493,6.197183,4,3,118,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Justin - cardia R-V1 1307 4 – Copy,New App promotion Ad set,New App promotion Ad,0.92,305,291,12,3.934426,3.934426,3.016393,2,85,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Justin - cardia R-V1 1307 4 – Copy,New App promotion Ad set,New App promotion Ad,1.1,548,518,21,3.832117,4.19708,2.007299,5,156,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-13,Justin - cardia R-V1 1307 4 – Copy,New App promotion Ad set,New App promotion Ad,0.97,454,441,16,3.524229,3.744493,2.136564,8,154,,UNKNOWN,UNKNOWN,UNKNOWN,USD
